fecha,afore,comision_sobre_saldo_pct,total_cuentas,trabajadores_registrados,trabajadores_asignados,trabajadores_imss,trabajadores_issste,rcv_imss_mdp,rcv_issste_mdp,ahorro_voluntario_mdp,recursos_administrados_mdp,recursos_registrados_mdp,vivienda_mdp,entradas_mdp,salidas_mdp,traspasos_cedidos,traspasos_recibidos
2012-05-01,pensionissste,0.99,970698.0,970698.0,0.0,634.0,970064.0,32.55,89361.7,2130.87,95337.21,322508.21,104753.68,1094.43,6552.72,4567.0,409.0
2012-05-01,principal,1.48,3954458.0,2383509.0,1570949.0,2383507.0,2.0,108895.73,2041.72,220.28,112120.31,158490.16,44503.57,1700.26,125.86,32624.0,17075.0
2012-05-01,profuturo,1.39,3099894.0,2635179.0,464715.0,2635108.0,4.0,176255.07,17287.05,551.93,195881.7,269374.07,65345.85,5649.89,107.85,41579.0,31881.0
2012-05-01,sura,1.31,6222217.0,3955220.0,2266997.0,3955220.0,0.0,222971.71,3093.73,863.9,228827.59,321544.38,88940.97,468.64,992.17,50022.0,24852.0
2012-05-01,xxi banorte,1.33,11692787.0,4730264.0,6962523.0,4723462.0,6555.0,205175.75,4239.47,2344.11,217797.99,317520.99,83727.49,1633.02,639.39,55853.0,45984.0
2012-06-01,azteca,1.52,183697.0,183039.0,658.0,183039.0,0.0,8171.37,110.01,10.48,8507.64,11943.93,3369.19,26.4,15.82,0.0,0.0
2012-06-01,banamex,1.28,7923915.0,6402461.0,1521454.0,6402393.0,47.0,291147.61,5869.79,1351.81,300876.53,419018.07,112627.16,759.02,632.07,0.0,0.0
2012-06-01,coppel,1.59,3497597.0,3497472.0,125.0,3280514.0,1160.0,53624.85,556.32,54.51,54720.58,78735.32,23792.32,375.07,96.45,0.0,0.0
2012-06-01,inbursa,1.17,1115475.0,1110685.0,4790.0,1109821.0,681.0,95270.92,1364.28,370.55,98237.74,137706.38,37994.02,126.65,400.35,0.0,0.0
2012-06-01,invercap,1.59,2842068.0,1215110.0,1626958.0,1215109.0,0.0,82100.33,538.9,131.02,83471.32,111183.96,27291.32,205.82,160.35,0.0,0.0
2012-06-01,pensionissste,0.99,973229.0,973229.0,0.0,640.0,972589.0,33.6,91996.59,2218.93,98283.46,324709.57,104125.84,306.52,276.43,0.0,0.0
2012-06-01,principal,1.48,3954310.0,2383630.0,1570680.0,2383628.0,2.0,111739.56,2102.63,239.22,115070.06,161480.27,44544.26,211.73,305.55,0.0,0.0
2012-06-01,profuturo,1.39,3099821.0,2635210.0,464611.0,2635139.0,4.0,182741.57,17795.09,574.85,202966.75,276407.95,65304.37,299.14,344.4,0.0,0.0
2012-06-01,sura,1.31,6230929.0,3965271.0,2265658.0,3965270.0,0.0,230827.49,3207.94,911.67,236913.84,329696.22,89009.27,411.0,300.51,0.0,0.0
2012-06-01,xxi banorte,1.33,11898343.0,4744017.0,7154326.0,4737215.0,6555.0,211447.65,4382.09,2428.5,224495.48,324755.04,83806.33,566.38,553.58,0.0,0.0
2012-07-01,azteca,1.52,189985.0,189332.0,653.0,189332.0,0.0,8508.29,112.53,11.23,8846.28,12372.41,3458.75,191.2,28.92,2472.0,8742.0
2012-07-01,banamex,1.28,7915221.0,6405314.0,1509907.0,6405245.0,47.0,304317.04,6712.53,1455.43,315107.4,434820.1,113946.54,2906.17,462.92,39335.0,26515.0
2012-07-01,coppel,1.59,3605960.0,3605837.0,123.0,3387885.0,1160.0,56559.8,598.73,61.96,57729.99,82775.83,24818.27,2009.27,68.23,13088.0,47106.0
2012-07-01,inbursa,1.17,1108878.0,1104189.0,4689.0,1103325.0,681.0,95388.97,1450.26,373.16,98455.37,137790.25,37829.24,247.31,870.74,22125.0,12687.0
2012-07-01,invercap,1.59,2863920.0,1247576.0,1616344.0,1247575.0,0.0,88316.76,594.63,151.92,89815.47,118527.64,28261.6,3253.82,78.55,14823.0,44526.0
2012-07-01,pensionissste,0.99,983453.0,983453.0,0.0,1282.0,982171.0,65.82,93581.0,2464.64,100409.49,327526.71,105075.93,1437.0,2843.83,2286.0,628.0
2012-07-01,principal,1.48,3938790.0,2375687.0,1563103.0,2375685.0,2.0,117652.97,2390.08,266.47,121337.5,168465.68,45189.33,1851.35,156.52,22673.0,14307.0
2012-07-01,profuturo,1.39,3083981.0,2621352.0,462629.0,2621281.0,4.0,191271.84,19558.19,629.06,213407.8,287627.84,65768.11,1622.17,932.98,33584.0,19484.0
2012-07-01,sura,1.31,6216711.0,3964076.0,2252635.0,3964075.0,0.0,241294.03,3444.0,981.0,247777.18,341334.84,89733.51,1184.72,449.16,31646.0,17738.0
2012-07-01,xxi banorte,1.33,11864670.0,4759322.0,7105348.0,4752519.0,6555.0,220747.43,4613.54,2715.7,234697.08,336813.41,84882.45,2739.56,473.0,35223.0,30954.0
2012-08-01,azteca,1.52,190384.0,189731.0,653.0,189731.0,0.0,8448.72,112.25,11.26,8795.83,12325.99,3462.52,388.47,360.59,0.0,0.0
2012-08-01,banamex,1.28,7925406.0,6416739.0,1508667.0,6416669.0,47.0,302636.02,6677.07,1479.73,313485.28,433245.38,113977.58,12255.25,11529.03,0.0,0.0
2012-08-01,coppel,1.59,3649895.0,3649773.0,122.0,3430649.0,1160.0,56918.84,602.8,62.68,58110.97,83258.02,24918.01,2298.37,1861.88,0.0,0.0
2012-08-01,inbursa,1.17,1110161.0,1105487.0,4674.0,1104623.0,681.0,95666.72,1455.67,378.77,98747.33,138027.29,37768.63,4001.19,3960.4,0.0,0.0
2012-08-01,invercap,1.59,2865067.0,1250916.0,1614151.0,1250915.0,0.0,88458.31,596.69,154.24,89962.09,118688.78,28274.4,3077.12,2833.35,0.0,0.0
2012-08-01,pensionissste,0.99,989735.0,989735.0,0.0,1292.0,988443.0,65.47,92646.9,2464.88,99545.2,326020.03,104025.3,2340.5,2306.77,0.0,0.0
2012-08-01,principal,1.48,3938716.0,2375879.0,1562837.0,2375877.0,2.0,117178.25,2383.1,266.94,120850.68,168000.55,45203.57,3824.09,3651.23,0.0,0.0
2012-08-01,profuturo,1.39,3084345.0,2621816.0,462529.0,2621745.0,4.0,189750.38,19347.88,633.34,211731.94,285965.57,65754.6,8805.37,8522.54,0.0,0.0
2012-08-01,sura,1.31,6230622.0,3979198.0,2251424.0,3979197.0,0.0,240897.8,3436.99,993.56,247376.15,340960.14,89746.49,9513.23,9143.16,0.0,0.0
2012-08-01,xxi banorte,1.33,12081425.0,4777059.0,7304366.0,4770254.0,6555.0,219590.82,4596.41,2724.29,233526.73,335952.14,84817.25,7021.39,6912.96,0.0,0.0
2012-09-01,azteca,1.52,203991.0,203352.0,639.0,203352.0,0.0,8862.76,116.47,12.38,9208.39,12879.01,3603.45,322.12,27.56,2790.0,13746.0
2012-09-01,banamex,1.28,7914325.0,6419005.0,1495320.0,6418929.0,47.0,308167.07,7334.95,1561.04,319791.98,441142.74,115367.1,2353.57,311.39,38984.0,24408.0
2012-09-01,coppel,1.59,3760663.0,3760545.0,118.0,3539869.0,1161.0,59292.47,629.04,70.59,60534.03,86708.39,25941.78,1825.55,65.89,15536.0,42021.0
2012-09-01,inbursa,1.17,1102725.0,1098151.0,4574.0,1097287.0,681.0,94814.28,1526.63,377.53,97969.38,137002.33,37522.97,141.04,1281.42,20902.0,10084.0
2012-09-01,invercap,1.59,2892030.0,1290532.0,1601498.0,1290531.0,0.0,92737.9,627.48,173.35,94327.41,124165.98,29351.03,3444.85,83.84,14340.0,47759.0
2012-09-01,pensionissste,0.99,998687.0,998687.0,0.0,2052.0,996635.0,104.32,92334.82,2639.66,99620.77,326541.88,104896.05,1578.65,3138.13,2107.0,756.0
2012-09-01,principal,1.48,3922801.0,2368879.0,1553922.0,2368877.0,2.0,119763.78,2543.02,286.59,123625.6,171616.19,45962.74,1763.51,145.61,23098.0,15701.0
2012-09-01,profuturo,1.39,3071192.0,2610978.0,460214.0,2610907.0,4.0,192187.64,20273.39,673.66,215162.03,290015.71,66254.18,1473.77,723.57,32179.0,20148.0
2012-09-01,sura,1.31,6215183.0,3978678.0,2236505.0,3978677.0,0.0,244349.83,3568.46,1030.91,251025.38,345432.75,90505.49,1040.95,715.91,34342.0,18207.0
2012-09-01,xxi banorte,1.33,12039914.0,4797021.0,7242893.0,4790159.0,6556.0,224142.91,4742.53,2999.89,238622.43,343308.22,86082.31,2850.58,651.37,37249.0,36348.0
2012-10-01,azteca,1.52,207480.0,206842.0,638.0,206842.0,0.0,8907.53,117.95,12.61,9268.25,12952.22,3616.44,47.33,12.11,0.0,0.0
2012-10-01,banamex,1.28,7923748.0,6429854.0,1493894.0,6429772.0,47.0,308181.01,7350.46,1586.75,319843.88,441328.73,115470.57,902.3,443.1,0.0,0.0
2012-10-01,coppel,1.59,3801157.0,3801040.0,117.0,3578251.0,1163.0,59719.63,637.74,71.62,60974.37,87288.13,26079.44,446.93,89.91,0.0,0.0
2012-10-01,inbursa,1.17,1104544.0,1099983.0,4561.0,1099119.0,681.0,95075.95,1539.12,380.66,98250.84,137250.42,37481.86,185.03,244.55,0.0,0.0
2012-10-01,invercap,1.59,2894042.0,1293497.0,1600545.0,1293496.0,0.0,92656.27,630.6,184.45,94259.62,124168.1,29418.36,333.44,109.49,0.0,0.0
2012-10-01,pensionissste,0.99,1000702.0,1000702.0,0.0,2055.0,998647.0,105.1,92595.13,2679.85,99876.27,319773.17,97295.87,550.87,617.17,0.0,0.0
2012-10-01,principal,1.48,3922804.0,2369151.0,1553653.0,2369149.0,2.0,119872.71,2545.15,283.65,123733.84,171785.77,46014.42,299.79,196.3,0.0,0.0
2012-10-01,profuturo,1.39,3071148.0,2611033.0,460115.0,2610957.0,4.0,192713.86,20254.86,690.32,215692.33,290584.14,66254.73,405.6,216.26,0.0,0.0
2012-10-01,sura,1.31,6224894.0,3989376.0,2235518.0,3989374.0,0.0,244973.17,3587.0,1037.27,251684.11,346086.67,90475.25,545.38,333.39,0.0,0.0
2012-10-01,xxi banorte,1.33,12308633.0,4815273.0,7493360.0,4808344.0,6556.0,223394.37,4743.67,3027.98,238126.28,343102.19,86030.4,905.54,895.42,0.0,0.0
2012-11-01,azteca,1.52,254070.0,253441.0,629.0,253441.0,0.0,9979.64,125.87,13.41,10343.2,14441.7,4028.62,625.7,626.7,2890.0,36042.0
2012-11-01,banamex,1.28,7897216.0,6418512.0,1478704.0,6418423.0,47.0,310365.65,8110.96,1641.88,322756.04,445514.49,116540.36,24680.42,25098.38,52932.0,23719.0
2012-11-01,coppel,1.59,3931867.0,3931750.0,117.0,3706779.0,1163.0,61949.5,671.88,78.85,63254.49,90702.8,27208.34,14976.35,14905.68,25556.0,58190.0
2012-11-01,inbursa,1.17,1095283.0,1090815.0,4468.0,1089951.0,681.0,93801.6,1577.52,382.03,97018.76,135752.91,37181.9,2109.54,2266.34,25952.0,12570.0
2012-11-01,invercap,1.59,2920635.0,1334522.0,1586113.0,1334521.0,0.0,96485.52,689.93,202.69,98194.71,129350.46,30605.3,7675.56,7721.83,19143.0,53653.0
2012-11-01,pensionissste,0.99,1012325.0,1012325.0,0.0,2484.0,1009803.0,130.19,89852.64,2823.24,97419.72,317948.07,98348.23,6068.07,4925.85,2956.0,431.0
2012-11-01,principal,1.48,3907718.0,2364489.0,1543229.0,2364487.0,2.0,122358.16,2708.25,299.89,126402.9,175462.0,46943.27,6057.13,6140.81,27928.0,22818.0
2012-11-01,profuturo,1.39,3054143.0,2596757.0,457386.0,2596681.0,4.0,192220.7,22024.9,737.51,216979.77,292716.41,66667.94,4267.09,4395.59,36920.0,21442.0
2012-11-01,sura,1.31,6197094.0,3979384.0,2217710.0,3979382.0,0.0,247031.12,3763.6,1078.24,253977.18,349363.61,91339.2,10708.61,10789.16,38884.0,20216.0
2012-11-01,xxi banorte,1.33,12258433.0,4834399.0,7424034.0,4827457.0,6556.0,227396.37,4875.56,3251.01,242809.45,350324.49,87460.15,20155.59,20237.4,37666.0,38037.0
2012-12-01,azteca,1.52,259726.0,259099.0,627.0,259099.0,0.0,10156.36,129.17,13.91,10529.92,14634.23,4034.75,1103.48,19.7,0.0,0.0
2012-12-01,banamex,1.28,7904133.0,6426105.0,1478028.0,6426012.0,47.0,315353.58,8597.32,1725.43,328380.79,450491.49,116132.09,2527.93,209.62,0.0,0.0
2012-12-01,coppel,1.59,3973378.0,3973262.0,116.0,3745688.0,1163.0,63404.82,693.72,80.82,64746.33,92197.93,27209.2,2519.21,40.76,0.0,0.0
2012-12-01,inbursa,1.17,1096994.0,1092535.0,4459.0,1091671.0,681.0,94500.04,1673.18,392.49,97831.65,136292.88,36983.55,197.81,1426.52,0.0,0.0
2012-12-01,invercap,1.59,2922044.0,1336455.0,1585589.0,1336454.0,0.0,99084.23,741.01,216.74,100880.85,131867.2,30463.88,3997.74,62.22,0.0,0.0
2012-12-01,pensionissste,0.99,1016028.0,1016028.0,0.0,2488.0,1013075.0,133.27,97001.49,2911.45,104859.26,320340.5,98182.41,334.75,4008.76,0.0,0.0
2012-12-01,principal,1.48,3907589.0,2364549.0,1543040.0,2364547.0,2.0,124432.81,2837.39,309.72,128632.62,177461.67,46785.02,2583.03,160.88,0.0,0.0
2012-12-01,profuturo,1.39,3054202.0,2596886.0,457316.0,2596810.0,4.0,195883.19,24306.34,762.45,222933.74,296369.17,66352.28,2469.2,888.39,0.0,0.0
2012-12-01,sura,1.31,6201686.0,3984442.0,2217244.0,3984440.0,0.0,252868.39,3955.18,1120.56,260094.71,355029.93,90970.3,1501.77,373.42,0.0,0.0
2012-12-01,xxi banorte,1.33,12534571.0,4844534.0,7690037.0,4837591.0,6556.0,231219.12,5185.77,3348.02,247183.5,354500.59,86879.03,3945.32,852.51,0.0,0.0
2013-01-01,azteca,1.45,317878.0,317260.0,618.0,317260.0,0.0,11721.34,141.02,15.42,12105.54,16732.02,4554.17,1387.96,30.75,2462.0,43188.0
2013-01-01,banamex,1.16,7886644.0,6413488.0,1473156.0,6413391.0,47.0,322820.71,9147.15,1822.77,336554.12,459663.48,116975.43,2158.7,370.29,43657.0,19296.0
2013-01-01,coppel,1.49,4092531.0,4092417.0,114.0,3862164.0,1163.0,65980.91,726.2,90.78,67386.7,95791.19,28155.35,1784.36,66.36,29093.0,49038.0
2013-01-01,inbursa,1.17,1090952.0,1088205.0,2747.0,1087341.0,681.0,94512.94,1731.66,395.63,97913.68,136278.94,36862.22,280.42,644.58,20676.0,12632.0
2013-01-01,invercap,1.47,2967720.0,1378100.0,1589620.0,1378099.0,0.0,105222.14,815.14,252.77,107180.26,139513.05,31774.65,4116.86,90.77,16607.0,52648.0
2013-01-01,pensionissste,0.99,1026953.0,1024910.0,2043.0,3277.0,1020311.0,220.67,96587.69,3109.25,104915.18,320481.32,98814.85,6609.66,2773.43,2374.0,800.0
2013-01-01,principal,1.36,3893817.0,2359527.0,1534290.0,2359525.0,2.0,128119.3,2983.79,330.1,132551.73,182080.34,47404.74,1985.49,219.88,23467.0,18027.0
2013-01-01,profuturo,1.27,3044374.0,2590790.0,453584.0,2590714.0,4.0,200798.17,25950.18,799.5,229604.18,303784.78,66988.11,4547.1,182.41,25626.0,18168.0
2013-01-01,sura,1.21,6182436.0,3969963.0,2212473.0,3969961.0,0.0,258696.79,4202.66,1211.55,266320.67,361821.02,91468.08,1017.66,463.34,37961.0,16038.0
2013-01-01,xxi banorte,1.24,12451468.0,4853999.0,7597469.0,4847012.0,6556.0,238079.82,5434.95,3629.05,254700.01,363778.05,87748.2,2688.28,519.63,41199.0,34292.0
2013-02-01,azteca,1.45,324578.0,323960.0,618.0,323960.0,0.0,11804.64,142.96,15.74,12175.36,16821.07,4573.0,76.38,46.75,0.0,0.0
2013-02-01,banamex,1.16,7836038.0,6419197.0,1416841.0,6419098.0,47.0,326201.78,9251.62,1881.26,340124.31,463194.82,116906.13,887.44,1007.37,0.0,0.0
2013-02-01,coppel,1.49,4133133.0,4133019.0,114.0,3900724.0,1164.0,66689.87,740.15,92.1,68117.15,96623.97,28255.83,550.8,79.47,0.0,0.0
2013-02-01,inbursa,1.17,1091092.0,1089382.0,1710.0,1088518.0,681.0,94557.98,1743.05,400.04,97919.88,136204.9,36773.82,178.97,305.09,0.0,0.0
2013-02-01,invercap,1.47,2970950.0,1379463.0,1591487.0,1379462.0,0.0,105812.32,821.58,263.85,107793.75,140136.79,31781.81,359.46,103.32,0.0,0.0
2013-02-01,pensionissste,0.99,1031573.0,1029530.0,2043.0,3278.0,1024376.0,221.95,97047.1,3142.15,105538.02,321497.21,98629.02,427.54,249.57,0.0,0.0
2013-02-01,principal,1.36,3871631.0,2359651.0,1511980.0,2359649.0,2.0,128943.81,3011.7,334.83,133415.33,182917.49,47366.6,274.72,400.83,0.0,0.0
2013-02-01,profuturo,1.27,3032721.0,2591033.0,441688.0,2590957.0,4.0,201693.81,26045.48,814.12,230619.23,304719.93,66879.87,396.95,382.92,0.0,0.0
2013-02-01,sura,1.21,6159092.0,3976071.0,2183021.0,3976069.0,0.0,260982.97,4249.58,1249.47,268709.87,364063.1,91298.74,511.26,608.99,0.0,0.0
2013-02-01,xxi banorte,1.24,12793150.0,4868017.0,7925133.0,4860903.0,6556.0,239943.28,5491.26,3699.47,256558.03,367358.0,87632.86,686.42,814.41,0.0,0.0
2013-03-01,azteca,1.45,390195.0,389585.0,610.0,389585.0,0.0,13446.05,153.57,17.03,13842.9,19095.07,5177.81,46.89,18.81,2564.0,49097.0
2013-03-01,banamex,1.16,7808652.0,6403453.0,1405199.0,6403349.0,47.0,332880.8,10072.59,1975.39,347720.28,472095.26,118051.7,218.2,350.19,46077.0,19237.0
2013-03-01,coppel,1.49,4228385.0,4228273.0,112.0,3993516.0,1164.0,69056.87,781.51,101.65,70554.88,100008.32,29196.32,145.65,87.4,30510.0,46394.0
2013-03-01,inbursa,1.17,1083788.0,1082105.0,1683.0,1081241.0,681.0,93866.48,1710.56,406.57,97205.35,135352.43,36624.2,45.98,191.58,21644.0,11361.0
2013-03-01,invercap,1.47,2989570.0,1409789.0,1579781.0,1409788.0,0.0,110949.06,875.8,298.15,113061.68,146585.85,32916.38,70.86,83.62,18690.0,44724.0
2013-03-01,pensionissste,0.99,1040883.0,1038860.0,2023.0,3676.0,1033084.0,253.96,96388.1,3351.77,105298.84,330431.74,108262.18,383.4,324.59,2126.0,400.0
2013-03-01,principal,1.36,3866717.0,2362493.0,1504224.0,2362491.0,2.0,132391.44,3235.17,355.52,137120.08,187598.63,48245.51,90.61,137.03,23846.0,26322.0
2013-03-01,profuturo,1.27,3025727.0,2586094.0,439633.0,2586018.0,4.0,205983.52,27212.52,864.99,236161.47,311243.29,67758.07,130.58,250.8,29063.0,22365.0
2013-03-01,sura,1.21,6139520.0,3970731.0,2168789.0,3970728.0,0.0,266428.06,4419.19,1300.64,274424.7,371052.66,92487.96,166.55,210.15,35344.0,21443.0
2013-03-01,xxi banorte,1.1,17159383.0,8397669.0,8761714.0,8390354.0,6588.0,514330.89,11235.7,5763.04,560339.66,770144.02,181705.43,297134.17,297017.89,79992.0,46738.0
2013-04-01,azteca,1.45,399370.0,398761.0,609.0,398761.0,0.0,13799.3,157.97,17.54,14194.53,19555.49,5286.04,1682.78,51.28,0.0,0.0
2013-04-01,banamex,1.16,7816131.0,6411835.0,1404296.0,6411728.0,47.0,343968.15,10336.92,2043.85,359235.24,485440.7,119837.1,2513.51,458.94,0.0,0.0
2013-04-01,coppel,1.49,4268072.0,4267960.0,112.0,4030225.0,1164.0,70971.49,804.12,104.79,72512.33,102544.15,29771.13,2134.74,75.41,0.0,0.0
2013-04-01,inbursa,1.17,1085572.0,1083892.0,1680.0,1083028.0,681.0,94225.62,1711.89,431.38,97594.94,136238.52,37108.1,3528.54,4264.96,0.0,0.0
2013-04-01,invercap,1.47,2990520.0,1411745.0,1578775.0,1411744.0,0.0,115097.45,908.58,316.67,117296.85,151361.2,33451.79,3962.43,126.96,0.0,0.0
2013-04-01,pensionissste,0.99,1044057.0,1042034.0,2023.0,3680.0,1035429.0,261.04,98461.2,3473.78,107762.64,324794.42,99209.09,1094.47,3007.66,0.0,0.0
2013-04-01,principal,1.36,3866647.0,2362651.0,1503996.0,2362649.0,2.0,136888.27,3340.92,370.48,141774.81,193013.67,48992.35,2561.93,180.62,0.0,0.0
2013-04-01,profuturo,1.27,3026057.0,2586490.0,439567.0,2586414.0,4.0,213050.36,27865.95,894.98,243984.21,320125.36,68772.54,2594.49,288.45,0.0,0.0
2013-04-01,sura,1.21,6145620.0,3977457.0,2168163.0,3977453.0,0.0,275335.14,4564.18,1368.98,283623.7,381691.87,93897.06,2496.72,341.89,0.0,0.0
2013-04-01,xxi banorte,1.1,17385442.0,8414587.0,8970855.0,8407199.0,6588.0,531881.9,11611.43,5995.88,579339.56,790193.03,181601.19,3172.28,971.86,0.0,0.0
2013-05-01,azteca,1.45,475944.0,475343.0,601.0,475343.0,0.0,15111.6,164.18,18.23,15523.05,21593.99,5991.3,1840.57,21.8,3774.0,57221.0
2013-05-01,banamex,1.16,7788721.0,6398113.0,1390608.0,6398005.0,47.0,326304.89,10570.71,2064.88,341686.61,469435.63,121077.19,2454.67,653.47,56106.0,29627.0
2013-05-01,coppel,1.49,4396057.0,4395947.0,110.0,4155432.0,1164.0,70075.58,802.1,109.8,71610.03,102789.59,30913.47,2195.06,113.75,36579.0,56482.0
2013-05-01,inbursa,1.17,1078547.0,1076888.0,1659.0,1076024.0,681.0,93686.61,1728.74,431.75,97080.23,135574.83,36926.06,68.15,1162.66,27557.0,16406.0
2013-05-01,invercap,1.47,3027324.0,1463482.0,1563842.0,1463481.0,0.0,111966.17,942.98,317.65,114174.81,149969.35,35122.36,5973.92,164.87,22216.0,67811.0
2013-05-01,pensionissste,0.99,1056125.0,1054158.0,1967.0,4495.0,1046234.0,310.13,92043.63,3511.06,101324.4,317979.67,100199.0,1305.57,3531.62,2699.0,655.0
2013-05-01,principal,1.36,3859707.0,2365233.0,1494474.0,2365231.0,2.0,128728.33,3319.57,366.95,133550.97,185764.91,49856.31,2372.7,262.64,32167.0,34240.0
2013-05-01,profuturo,1.27,3021512.0,2584409.0,437103.0,2584333.0,4.0,204341.99,26655.75,914.48,233979.51,311302.81,69925.22,3230.63,667.62,36579.0,32247.0
2013-05-01,sura,1.21,6123518.0,3972430.0,2151088.0,3972426.0,0.0,264250.59,4518.53,1370.91,272401.96,371908.71,95282.17,3030.35,517.71,45416.0,30517.0
2013-05-01,xxi banorte,1.1,17248154.0,8370173.0,8877981.0,8362771.0,6588.0,494341.85,11315.25,5988.4,541329.82,755939.94,184206.82,1146.55,5933.8,120592.0,57590.0
2013-06-01,azteca,1.45,484968.0,484368.0,600.0,484368.0,0.0,14795.99,160.9,18.15,15195.23,21303.25,6028.55,101.3,25.19,0.0,0.0
2013-06-01,banamex,1.16,7794687.0,6404993.0,1389694.0,6404884.0,47.0,317323.47,10260.8,2028.26,332285.43,460213.95,121271.58,816.95,436.17,0.0,0.0
2013-06-01,coppel,1.49,4438515.0,4438405.0,110.0,4195445.0,1164.0,68795.69,786.79,108.38,70301.93,101652.55,31083.28,556.25,75.9,0.0,0.0
2013-06-01,inbursa,1.17,1080672.0,1079015.0,1657.0,1078151.0,681.0,94502.35,1744.42,435.22,97926.61,136487.81,36995.91,140.36,186.88,0.0,0.0
2013-06-01,invercap,1.47,3028586.0,1465423.0,1563163.0,1465422.0,0.0,108071.88,910.05,312.35,110209.97,146071.57,35190.83,356.43,106.11,0.0,0.0
2013-06-01,pensionissste,0.99,1057225.0,1055258.0,1967.0,4502.0,1046990.0,305.46,90309.68,3474.7,99555.16,317402.44,101663.2,277.17,263.19,0.0,0.0
2013-06-01,principal,1.36,3859507.0,2365180.0,1494327.0,2365178.0,2.0,124782.29,3214.34,357.99,129454.89,181760.57,49952.05,259.34,148.18,0.0,0.0
2013-06-01,profuturo,1.27,3022242.0,2585216.0,437026.0,2585140.0,4.0,197726.45,25672.22,903.77,226326.74,303722.3,70034.21,380.52,359.22,0.0,0.0
2013-06-01,sura,1.21,6130236.0,3979838.0,2150398.0,3979834.0,0.0,257592.6,4401.7,1363.42,265574.89,365174.46,95383.89,564.27,288.02,0.0,0.0
2013-06-01,xxi banorte,1.1,17466736.0,8383015.0,9083721.0,8375610.0,6588.0,479165.8,10968.42,5871.03,525182.91,740158.85,184352.05,1292.46,1242.32,0.0,0.0
2013-07-01,azteca,1.45,554342.0,553752.0,590.0,553752.0,0.0,16313.85,174.48,19.76,16728.79,23476.77,6664.66,1575.4,57.27,4588.0,53390.0
2013-07-01,banamex,1.16,7759590.0,6383195.0,1376395.0,6383073.0,47.0,321185.55,11047.44,2120.1,337064.98,465977.16,121909.51,1473.03,392.52,63978.0,28429.0
2013-07-01,coppel,1.49,4562678.0,4562573.0,105.0,4317702.0,1165.0,71249.5,825.95,117.06,72823.82,105267.59,32173.15,2241.53,63.59,37381.0,62267.0
2013-07-01,inbursa,1.17,1070401.0,1068766.0,1635.0,1067902.0,681.0,93178.0,1746.36,434.17,96608.6,134773.13,36559.81,137.72,1871.4,29802.0,15325.0
2013-07-01,invercap,1.47,3065232.0,1515683.0,1549549.0,1515682.0,0.0,113244.35,976.32,336.13,115514.68,152884.82,36655.67,5259.87,59.04,23575.0,67884.0
2013-07-01,pensionissste,0.99,1069785.0,1067858.0,1927.0,4964.0,1058645.0,335.19,89301.65,3654.25,98629.08,316610.45,103063.07,1486.1,2747.51,2756.0,407.0
2013-07-01,principal,1.36,3855258.0,2369989.0,1485269.0,2369987.0,2.0,126512.72,3354.66,372.01,131341.62,184350.72,50591.62,1841.46,141.22,31345.0,35701.0
2013-07-01,profuturo,1.27,3017211.0,2582561.0,434650.0,2582485.0,4.0,200885.27,25672.1,956.18,229551.47,307836.14,70906.62,2165.54,168.24,37692.0,32060.0
2013-07-01,sura,1.21,6117579.0,3983739.0,2133840.0,3983735.0,0.0,263223.13,4640.42,1433.42,271561.93,372910.51,97023.3,4332.05,245.91,40973.0,33835.0
2013-07-01,xxi banorte,1.1,17346421.0,8347547.0,8998874.0,8340136.0,6588.0,480520.23,11480.11,6175.25,527984.75,744326.55,184810.85,1573.67,4020.43,114209.0,55155.0
2013-08-01,azteca,1.45,569173.0,568590.0,583.0,568590.0,0.0,16251.99,172.65,19.88,16682.6,23502.97,6737.0,170.22,20.35,0.0,0.0
2013-08-01,banamex,1.16,7762965.0,6393391.0,1369574.0,6393258.0,47.0,316760.22,10893.69,2133.55,332464.67,461696.25,122230.42,1072.61,468.28,0.0,0.0
2013-08-01,coppel,1.49,4627437.0,4627333.0,104.0,4380208.0,1165.0,71223.26,819.43,117.65,72791.19,105610.78,32548.0,875.27,87.84,0.0,0.0
2013-08-01,inbursa,1.17,1074189.0,1072564.0,1625.0,1071700.0,681.0,93342.37,1747.51,451.72,96793.16,135021.81,36622.75,223.07,170.75,0.0,0.0
2013-08-01,invercap,1.47,3062131.0,1519450.0,1542681.0,1519449.0,0.0,110898.75,957.07,331.01,113126.22,150621.25,36778.62,382.51,136.73,0.0,0.0
2013-08-01,pensionissste,0.99,1071062.0,1069163.0,1899.0,5017.0,1059510.0,336.26,88347.74,3646.06,94322.72,311361.63,102104.71,189.74,3629.97,0.0,0.0
2013-08-01,principal,1.36,3851104.0,2370375.0,1480729.0,2370373.0,2.0,124561.7,3298.87,368.56,129313.84,182425.19,50691.42,303.89,234.34,0.0,0.0
2013-08-01,profuturo,1.27,3017941.0,2584429.0,433512.0,2584348.0,4.0,199391.38,25290.05,962.18,227679.67,306099.1,71053.7,521.16,314.63,0.0,0.0
2013-08-01,sura,1.21,6119178.0,3993763.0,2125415.0,3993759.0,0.0,260832.19,4573.62,1435.45,269083.19,370583.68,97172.22,656.45,352.41,0.0,0.0
